om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
451862,2013,5,20,5/20/2013,18:24:00,3,MO,29,0,1,0,0,0,0,39.6938,-91.4486,39.7036,-91.4309,1.16,50,1,1,1,127,0,0,0,0
441641,2013,5,20,5/20/2013,18:50:00,3,MO,29,0,1,0,0,0.05,0,36.6279,-93.5845,36.6423,-93.5672,1.42,200,1,1,1,9,209,0,0,0
441631,2013,5,20,5/20/2013,19:05:00,3,MO,29,0,1,0,0,0,0,36.7895,-93.3925,36.7911,-93.3682,1.35,100,1,1,1,209,0,0,0,0
441633,2013,5,20,5/20/2013,19:05:00,3,MO,29,0,0,0,0,0,0,36.7755,-93.3772,36.7838,-93.3757,0.58,100,1,1,1,209,0,0,0,0
441626,2013,5,20,5/20/2013,19:46:00,3,MO,29,0,0,0,0,0.05,0,38.33,-92.87,38.3362,-92.8589,0.74,100,1,1,1,141,0,0,0,0
444497,2013,5,30,5/30/2013,23:20:00,3,MO,29,0,1,0,0,0.005,0,36.8588,-92.0101,36.8921,-91.9449,4.28,400,1,1,1,91,0,0,0,0
460712,2013,5,31,5/31/2013,17:20:00,3,MO,29,0,0,0,0,0,0,38.9424,-91.5188,38.948,-91.512,0.53,30,1,1,1,139,0,0,0,0
460714,2013,5,31,5/31/2013,17:21:00,3,MO,29,0,0,0,0,0,0,38.944,-91.502,38.944,-91.498,0.21,30,1,1,1,139,0,0,0,0
460717,2013,5,31,5/31/2013,17:28:00,3,MO,29,0,0,0,0,0,0,38.939,-91.46,38.9381,-91.4403,1.06,40,1,1,1,139,0,0,0,0
460726,2013,5,31,5/31/2013,18:37:00,3,MO,29,0,1,0,0,0,0,38.4095,-91.0509,38.3918,-90.8679,9.98,550,1,1,1,71,0,0,0,0
462224,2013,5,31,5/31/2013,18:50:00,3,MO,29,0,3,8,0,60,0,38.6867,-90.7498,38.7736,-90.1762,31.71,1760,1,1,1,183,189,0,0,0
460727,2013,5,31,5/31/2013,19:01:00,3,MO,29,0,1,0,0,0,0,38.4013,-90.7322,38.4328,-90.5064,12.41,200,1,1,1,99,0,0,0,0
461832,2013,5,31,5/31/2013,19:27:00,3,MO,29,0,3,0,0,0,0,38.8009,-90.1493,38.8442,-89.9602,10.64,150,2,0,1,0,0,0,0,0
454589,2013,7,21,7/21/2013,18:18:00,3,MO,29,0,0,0,0,0.1,0,37.2074,-93.272,37.2074,-93.2608,0.62,50,1,1,1,77,0,0,0,0
464145,2013,7,26,7/26/2013,16:50:00,3,MO,29,0,0,0,0,0.0008,0,39.1893,-93.4904,39.1893,-93.4904,0.05,25,1,1,1,107,0,0,0,0
540907,2014,10,13,10/13/2014,5:25:00,3,MO,29,0,1,0,0,0.005,0,36.5048,-93.39,36.5054,-93.3887,0.09,75,1,1,1,209,0,0,0,0
540903,2014,10,13,10/13/2014,5:58:00,3,MO,29,0,0,0,0,0.005,0,37.1593,-93.6799,37.1596,-93.6788,0.07,50,1,1,1,109,0,0,0,0
540916,2014,10,13,10/13/2014,6:20:00,3,MO,29,0,0,0,0,0,0,37.3537,-93.6061,37.3583,-93.6008,0.43,100,1,1,1,77,0,0,0,0
541972,2014,10,13,10/13/2014,12:30:00,3,MO,29,0,1,0,0,0.053,0,36.9498,-90.1113,37.0696,-90.0412,9.35,75,1,1,1,207,17,0,0,0
541974,2014,10,13,10/13/2014,12:45:00,3,MO,29,0,1,0,0,0.25,0,37.1193,-90.0415,37.2165,-89.9965,7.16,100,1,1,1,17,0,0,0,0
541978,2014,10,13,10/13/2014,13:02:00,3,MO,29,0,1,0,0,0.02,0,37.2423,-89.9396,37.2628,-89.9139,2,50,1,1,1,17,0,0,0,0
505086,2014,2,20,2/20/2014,16:39:00,3,MO,29,0,1,5,0,0.075,0,36.1895,-89.8812,36.1912,-89.8774,0.24,70,1,1,1,155,0,0,0,0
505083,2014,2,20,2/20/2014,16:41:00,3,MO,29,0,1,0,0,0.01,0,36.2349,-89.8029,36.2351,-89.8023,0.04,25,1,1,1,155,0,0,0,0
504828,2014,3,27,3/27/2014,15:03:00,3,MO,29,0,1,0,0,0,0,39.91,-94.2,39.99,-94.06,9.25,200,1,1,1,61,0,0,0,0
504829,2014,3,27,3/27/2014,15:22:00,3,MO,29,0,2,0,0,0,0,40.03,-94,40.05,-93.95,2.98,100,1,1,1,61,0,0,0,0
504830,2014,3,27,3/27/2014,15:55:00,3,MO,29,0,0,0,0,0,0,40.1,-93.66,40.24,-93.5,12.84,500,1,1,1,79,0,0,0,0
504907,2014,4,27,4/27/2014,11:51:00,3,MO,29,0,0,0,0,0,0,38.9934,-93.9689,39.0157,-93.935,2.38,50,1,1,1,107,0,0,0,0
504546,2014,4,27,4/27/2014,17:15:00,3,MO,29,0,0,0,0,0,0,37.7302,-94.3995,37.7338,-94.3953,0.34,100,1,1,1,217,0,0,0,0
506208,2014,4,27,4/27/2014,22:45:00,3,MO,29,0,0,0,0,0.01,0,36.91,-92.81,36.92,-92.8,0.88,100,1,1,1,67,0,0,0,0
509084,2014,4,3,4/3/2014,4:19:00,3,MO,29,0,1,0,0,0,0,38.67,-90.3625,38.6682,-90.3511,0.63,100,1,1,1,189,0,0,0,0
504231,2014,4,3,4/3/2014,18:56:00,3,MO,29,0,0,0,0,0.017,0,36.7518,-90.5799,36.7524,-90.5765,0.19,50,1,1,1,23,0,0,0,0
504235,2014,4,3,4/3/2014,20:00:00,3,MO,29,0,1,0,0,0.002,0,36.8006,-90.2088,36.8047,-90.2004,0.55,75,1,1,1,23,0,0,0,0
504499,2014,4,3,4/3/2014,20:01:00,3,MO,29,0,1,0,0,0.008,0,36.8047,-90.2004,36.892,-90.1217,7.43,75,1,1,1,207,0,0,0,0
504239,2014,4,3,4/3/2014,20:40:00,3,MO,29,0,2,0,0,0.05,0,36.6843,-90.8698,36.7212,-90.827,3.48,220,1,1,1,181,0,0,0,0
510925,2014,5,10,5/10/2014,16:15:00,3,MO,29,0,2,0,0,0,0,39.2115,-94.1926,39.2225,-93.9775,12.63,500,1,1,1,95,177,0,0,0
506418,2014,5,10,5/10/2014,17:00:00,3,MO,29,0,0,0,0,0,0,39.2118,-93.8694,39.2124,-93.8604,0.64,25,1,1,1,177,0,0,0,0
506419,2014,5,10,5/10/2014,18:26:00,3,MO,29,0,1,0,0,0.01,0,39.1665,-93.172,39.1397,-93.0794,7.27,1350,1,1,1,195,0,0,0,0
506432,2014,5,8,5/8/2014,12:45:00,3,MO,29,0,0,0,0,0.01,0,36.7525,-93.9845,36.7835,-93.9652,2.39,50,1,1,1,9,0,0,0,0
506433,2014,5,8,5/8/2014,16:10:00,3,MO,29,0,1,0,0,0.015,0,36.9964,-92.7143,37.0334,-92.6935,2.5,100,1,1,1,67,0,0,0,0
526756,2014,6,15,6/15/2014,3:17:00,3,MO,29,0,0,0,0,0,0,38.7347,-94.5357,38.731,-94.4821,2.9,25,1,1,1,37,0,0,0,0
527459,2014,6,29,6/29/2014,20:12:00,3,MO,29,0,0,0,0,0,0,39.5627,-95.0526,39.5629,-95.048,0.25,25,1,1,1,21,0,0,0,0
527052,2014,6,29,6/29/2014,20:55:00,3,MO,29,0,1,0,0,0,0,40.3532,-93.4855,40.3876,-93.3746,6.31,300,1,1,1,129,0,0,0,0
527053,2014,6,29,6/29/2014,23:45:00,3,MO,29,0,1,0,0,0,0,40.4616,-92.5177,40.4841,-92.4326,4.74,300,1,1,1,197,0,0,0,0
527050,2014,6,30,6/30/2014,15:40:00,3,MO,29,0,0,0,0,0,0,40.4369,-94.7211,40.4644,-94.6648,3.52,200,1,1,1,147,0,0,0,0
527457,2014,6,30,6/30/2014,17:43:00,3,MO,29,0,1,0,0,0,0,40.3844,-94.3019,40.4056,-94.2721,2.15,300,1,1,1,75,227,0,0,0
527051,2014,6,30,6/30/2014,18:53:00,3,MO,29,0,0,0,0,0,0,40.1551,-93.9938,40.1559,-93.9373,2.99,200,1,1,1,81,0,0,0,0
527054,2014,6,30,6/30/2014,20:34:00,3,MO,29,0,1,0,0,0,0,39.2136,-94.3742,39.2074,-94.3617,0.8,200,1,1,1,47,0,0,0,0
525681,2014,6,7,6/7/2014,13:35:00,3,MO,29,0,0,0,0,0,0,38.3663,-91.4706,38.3667,-91.4699,0.05,20,1,1,1,73,0,0,0,0
525683,2014,6,7,6/7/2014,14:56:00,3,MO,29,0,0,0,0,0,0,38.7436,-90.6011,38.7601,-90.5564,2.67,20,1,1,1,183,0,0,0,0
525706,2014,6,7,6/7/2014,15:14:00,3,MO,29,0,0,0,0,0,0,38.7817,-90.4592,38.811,-90.3904,4.22,40,1,1,1,189,0,0,0,0
543446,2014,9,10,9/10/2014,1:40:00,3,MO,29,0,1,0,0,0,0,40.17,-92.74,40.22,-92.4,18.27,20,1,1,1,1,0,0,0,0
542342,2014,9,1,9/1/2014,21:43:00,3,MO,29,0,1,0,0,0,0,38.4299,-90.6635,38.4246,-90.5509,6.4,60,1,1,1,99,0,0,0,0
532297,2014,9,1,9/1/2014,22:13:00,3,MO,29,0,1,0,0,0.05,0,37.0272,-94.4483,36.9965,-94.4362,2.22,100,1,1,1,145,0,0,0,0
532303,2014,9,1,9/1/2014,22:14:00,3,MO,29,0,1,0,0,0,0,37.0257,-94.427,36.9943,-94.398,2.7,400,1,1,1,145,0,0,0,0
532304,2014,9,1,9/1/2014,22:36:00,3,MO,29,0,0,0,0,0.01,0,37.0137,-94.1192,37.0246,-94.1013,1.24,100,1,1,1,145,0,0,0,0
543440,2014,9,9,9/9/2014,16:50:00,3,MO,29,0,0,0,0,0,0,40.4411,-95.4534,40.4344,-95.3608,4.89,25,1,1,1,5,0,0,0,0
543441,2014,9,9,9/9/2014,18:10:00,3,MO,29,0,0,0,0,0,0,40.2017,-95.0852,40.2009,-95.0277,3.04,30,1,1,1,87,147,0,0,0
543443,2014,9,9,9/9/2014,18:35:00,3,MO,29,0,0,0,0,0,0,40.1757,-95.1212,40.1757,-95.1196,0.08,25,1,1,1,87,0,0,0,0
543444,2014,9,9,9/9/2014,18:40:00,3,MO,29,0,0,0,0,0,0,40.1853,-95.108,40.1853,-95.1058,0.11,25,1,1,1,87,0,0,0,0
542447,2014,9,9,9/9/2014,20:10:00,3,MO,29,0,0,0,0,0,0,38.7557,-90.5923,38.7731,-90.57,1.69,25,1,1,1,183,0,0,0,0
543445,2014,9,9,9/9/2014,21:22:00,3,MO,29,0,0,0,0,0,0,39.9877,-94.3508,39.9878,-94.3367,0.75,25,1,1,1,63,0,0,0,0
609128,2015,11,11,11/11/2015,14:25:00,3,MO,29,0,0,0,0,0,0,40.429,-93.58,40.4326,-93.58,0.25,40,1,1,1,129,0,0,0,0
608819,2015,11,11,11/11/2015,16:40:00,3,MO,29,0,1,0,0,0,0,40.4557,-92.0875,40.4811,-92.053,2.52,75,1,1,1,199,0,0,0,0
609789,2015,12,23,12/23/2015,9:43:00,3,MO,29,0,1,0,0,0.09,0,36.9198,-90.9328,36.9812,-90.856,6,100,1,1,1,35,0,0,0,0
609790,2015,12,23,12/23/2015,9:56:00,3,MO,29,0,1,0,0,0.005,0,37.07,-90.7726,37.0905,-90.7257,2.95,50,1,1,1,223,0,0,0,0
609791,2015,12,23,12/23/2015,10:08:00,3,MO,29,0,1,0,0,0.05,0,37.1851,-90.5636,37.1994,-90.5113,3.04,75,1,1,1,223,0,0,0,0
562009,2015,3,25,3/25/2015,17:07:00,3,MO,29,0,0,0,0,0.005,0,37.03,-91.82,37.0311,-91.8089,0.62,100,1,1,1,91,0,0,0,0
562225,2015,4,2,4/2/2015,19:33:00,3,MO,29,0,0,0,0,0.005,0,37.3599,-94.1732,37.3817,-94.1353,2.57,100,1,1,1,11,0,0,0,0
562227,2015,4,2,4/2/2015,20:09:00,3,MO,29,0,0,0,0,0.01,0,37.1192,-94.4233,37.119,-94.4211,0.12,75,1,1,1,97,0,0,0,0
562235,2015,4,2,4/2/2015,22:25:00,3,MO,29,0,1,0,0,0.02,0,36.53,-94.18,36.519,-93.9572,12.39,100,1,1,1,119,9,0,0,0
562231,2015,4,2,4/2/2015,23:26:00,3,MO,29,0,1,0,0,0.015,0,36.9732,-92.3045,36.9672,-92.2897,0.92,100,1,1,1,67,0,0,0,0
562238,2015,4,2,4/2/2015,23:52:00,3,MO,29,0,2,0,0,0.6,0,36.91,-91.93,36.9241,-91.7934,7.61,440,1,1,1,91,0,0,0,0
560727,2015,4,7,4/7/2015,20:53:00,3,MO,29,0,0,0,0,0.01,0,38.238,-94.511,38.245,-94.506,0.55,20,1,1,1,13,0,0,0,0
588586,2015,4,8,4/8/2015,14:30:00,3,MO,29,0,1,0,0,0,0,37.9446,-90.7992,37.9199,-90.7308,4.1,300,1,1,1,221,0,0,0,0
566954,2015,4,9,4/9/2015,20:16:00,3,MO,29,0,0,0,0,0.006,0,37.5251,-89.8065,37.5283,-89.7747,1.75,150,1,1,1,31,0,0,0,0
566955,2015,4,9,4/9/2015,20:31:00,3,MO,29,0,0,0,0,0.06,0,37.38,-89.7246,37.38,-89.6937,1.7,130,1,1,1,31,0,0,0,0
568451,2015,5,14,5/14/2015,19:20:00,3,MO,29,0,0,0,0,0,0,39.5878,-93.1345,39.5894,-93.1297,0.28,25,1,1,1,41,0,0,0,0
568446,2015,5,16,5/16/2015,20:35:00,3,MO,29,0,0,0,0,0,0,39.43,-94.21,39.44,-94.2,0.87,100,1,1,1,177,0,0,0,0
568447,2015,5,16,5/16/2015,22:15:00,3,MO,29,0,2,0,0,0,0,39.14,-94.22,39.28,-94.17,10.03,250,1,1,1,95,177,0,0,0
568449,2015,5,16,5/16/2015,22:51:00,3,MO,29,0,1,0,0,0,0,39.51,-94.03,39.55,-94.02,2.82,100,1,1,1,177,25,0,0,0
568445,2015,5,16,5/16/2015,23:05:00,3,MO,29,0,1,0,0,0,0,38.39,-94.39,38.4,-94.38,0.88,100,1,1,1,13,0,0,0,0
568444,2015,5,16,5/16/2015,23:48:00,3,MO,29,0,0,0,0,0,0,38.3539,-93.7857,38.3983,-93.6808,6.46,25,1,1,1,83,0,0,0,0
566509,2015,5,17,5/17/2015,0:38:00,3,MO,29,0,1,0,0,0.1,0,36.9559,-93.8971,37.0052,-93.8432,4.53,100,1,1,1,109,0,0,0,0
566510,2015,5,17,5/17/2015,1:07:00,3,MO,29,0,0,0,0,0,0,37.6983,-93.5058,37.713,-93.4809,1.7,200,1,1,1,167,0,0,0,0
566529,2015,5,17,5/17/2015,1:10:00,3,MO,29,0,0,0,0,0.015,0,37.6971,-93.4336,37.8019,-93.2925,10.57,100,1,1,1,167,0,0,0,0
566518,2015,5,17,5/17/2015,1:11:00,3,MO,29,0,0,0,0,0.02,0,37.7795,-93.4794,37.7998,-93.451,2.09,100,1,1,1,167,0,0,0,0
567109,2015,5,17,5/17/2015,1:38:00,3,MO,29,0,0,0,0,0.005,0,37.7952,-93.0516,37.7958,-93.0505,0.1,40,1,1,1,59,0,0,0,0
567867,2015,5,24,5/24/2015,11:15:00,3,MO,29,0,1,0,0,0.4,0,38.101,-93.7149,38.1672,-93.6763,5.03,200,1,1,1,185,0,0,0,0
567869,2015,5,24,5/24/2015,16:59:00,3,MO,29,0,1,0,0,0.075,0,36.5844,-92.7068,36.6495,-92.685,4.66,200,1,1,1,153,0,0,0,0
582382,2015,6,11,6/11/2015,15:00:00,3,MO,29,0,0,0,0,0,0,40.51,-95.28,40.5108,-95.2784,0.2,25,1,1,1,5,0,0,0,0
589985,2015,6,13,6/13/2015,17:45:00,3,MO,29,0,1,0,0,0,0,38.9572,-91.1576,38.9748,-91.1292,1.95,50,1,1,1,113,0,0,0,0
597913,2015,6,28,6/28/2015,16:46:00,3,MO,29,0,0,0,0,0,0,38.7531,-92.059,38.7525,-92.0571,0.11,10,1,1,1,27,0,0,0,0
597914,2015,6,28,6/28/2015,17:23:00,3,MO,29,0,1,0,0,0,0,39.2543,-91.0863,39.2545,-91.04,2.48,50,1,1,1,163,0,0,0,0
598034,2015,6,28,6/28/2015,17:34:00,3,MO,29,0,0,0,0,0,0,39.2332,-91.0318,39.2339,-91.0197,0.65,40,1,1,1,163,0,0,0,0
598035,2015,6,28,6/28/2015,19:04:00,3,MO,29,0,2,0,0,0,0,38.8389,-90.6419,38.8277,-90.6041,2.26,400,1,1,1,183,0,0,0,0
593821,2015,7,1,7/1/2015,17:51:00,3,MO,29,0,1,0,0,0,0,38.941,-94.385,38.929,-94.377,0.93,100,1,1,1,95,0,0,0,0
593822,2015,7,1,7/1/2015,18:04:00,3,MO,29,0,0,0,0,0,0,38.897,-94.341,38.899,-94.343,0.18,50,1,1,1,95,0,0,0,0
593823,2015,7,1,7/1/2015,19:01:00,3,MO,29,0,0,0,0,0,0,38.776,-94.307,38.77,-94.282,1.41,100,1,1,1,37,0,0,0,0
575541,2015,7,1,7/1/2015,20:56:00,3,MO,29,0,1,0,0,0.5,0,38.2844,-93.4278,38.2431,-93.3966,3.25,600,1,1,1,15,0,0,0,0
579621,2015,7,1,7/1/2015,21:55:00,3,MO,29,0,0,0,0,0,0,38.0666,-92.0011,38.0664,-91.9975,0.2,50,1,1,1,125,0,0,0,0
595715,2015,7,6,7/6/2015,16:04:00,3,MO,29,0,0,0,0,0,0,39.2358,-94.4362,39.2339,-94.4134,1.23,40,1,1,1,47,0,0,0,0
599361,2015,7,8,7/8/2015,17:43:00,3,MO,29,0,0,0,0,0,0,37.7826,-90.7522,37.783,-90.7491,0.18,100,1,1,1,221,0,0,0,0
599362,2015,7,8,7/8/2015,18:06:00,3,MO,29,0,0,0,0,0,0,38.1539,-90.3114,38.1545,-90.3088,0.15,50,1,1,1,99,0,0,0,0
586764,2015,7,8,7/8/2015,19:35:00,3,MO,29,0,1,0,0,0.066,0.01,37.1717,-89.5248,37.2197,-89.4291,6.26,125,2,0,1,0,0,0,0,0
579625,2015,7,9,7/9/2015,14:00:00,3,MO,29,0,0,0,0,0,0,36.9989,-92.6717,37.0172,-92.6613,1.38,100,1,1,1,67,0,0,0,0
579626,2015,7,9,7/9/2015,14:05:00,3,MO,29,0,0,0,0,0,0,37.0133,-92.6288,37.0302,-92.5917,2.36,100,1,1,1,67,0,0,0,0
602157,2015,9,18,9/18/2015,18:57:00,3,MO,29,0,1,0,0,0,0,38.637,-94.5558,38.6254,-94.4608,5.19,100,1,1,1,37,0,0,0,0
602158,2015,9,18,9/18/2015,19:32:00,3,MO,29,0,0,0,0,0,0,38.6102,-94.3593,38.6076,-94.3174,2.27,25,1,1,1,37,0,0,0,0
613663,2016,3,23,3/23/2016,22:08:00,3,MO,29,0,1,0,0,0,0,36.6784,-93.578,36.6852,-93.5695,3.83,200,1,1,1,9,209,0,0,0
613746,2016,4,19,4/19/2016,17:18:00,3,MO,29,0,0,0,0,0,0,39.27,-91.6658,39.275,-91.6288,2.01,15,1,1,1,7,0,0,0,0
613754,2016,4,26,4/26/2016,11:52:00,3,MO,29,0,1,0,0,0,0,38.6947,-91.2761,38.6828,-91.176,5.46,100,1,1,1,219,0,0,0,0
613755,2016,4,26,4/26/2016,12:24:00,3,MO,29,0,0,0,0,0,0,38.6822,-90.9558,38.6822,-90.9498,0.32,50,1,1,1,183,0,0,0,0
613785,2016,4,26,4/26/2016,23:21:00,3,MO,29,0,1,0,0,50000,0,36.8628,-94.6139,36.866,-94.5996,0.82,150,1,1,1,145,0,0,0,0
613793,2016,4,27,4/27/2016,0:49:00,3,MO,29,0,0,0,0,100000,0,37.1345,-93.3621,37.1348,-93.358,0.23,40,1,1,1,77,0,0,0,0
613805,2016,4,27,4/27/2016,15:52:00,3,MO,29,0,0,0,0,0,0,39.82,-94.13,39.88,-94.11,4.28,25,1,1,1,61,0,0,0,0
613816,2016,4,27,4/27/2016,18:47:00,3,MO,29,0,1,0,0,100000,0,40.3034,-92.2399,40.3049,-92.2395,0.23,40,1,1,1,103,199,0,0,0
613817,2016,4,27,4/27/2016,19:23:00,3,MO,29,0,0,0,0,0,0,39.7938,-91.8632,39.8033,-91.8529,0.85,75,1,1,1,205,0,0,0,0
613818,2016,4,27,4/27/2016,19:30:00,3,MO,29,0,0,0,0,100000,0,40.5058,-92.0175,40.5071,-92.0136,0.23,30,1,1,1,199,0,0,0,0
613819,2016,4,27,4/27/2016,20:00:00,3,MO,29,0,1,0,0,0,0,39.9576,-91.6278,39.9649,-91.5911,2.01,150,1,1,1,111,0,0,0,0
613904,2016,5,11,5/11/2016,19:15:00,3,MO,29,0,2,0,0,0,0,38.1244,-91.2033,38.1738,-91.1513,4.43,700,1,1,1,55,0,0,0,0
614015,2016,5,26,5/26/2016,16:03:00,3,MO,29,0,0,0,0,0,0,38.63,-93.62,38.65,-93.62,1.38,25,1,1,1,101,0,0,0,0
614048,2016,5,30,5/30/2016,17:14:00,3,MO,29,0,0,0,0,0,0,40.0334,-93.6757,40.0334,-93.6757,0.01,10,1,1,1,79,0,0,0,0
614049,2016,5,30,5/30/2016,17:29:00,3,MO,29,0,0,0,0,0,0,40.13,-93.74,40.13,-93.74,0.01,10,1,1,1,79,0,0,0,0
614058,2016,5,31,5/31/2016,18:04:00,3,MO,29,0,0,0,0,0,0,40.4725,-93.04,40.475,-93.0399,0.01,20,1,1,1,171,0,0,0,0
614175,2016,7,7,7/7/2016,5:45:00,3,MO,29,0,0,0,0,0,0,39.1446,-92.403,39.1489,-92.4,0.34,50,1,1,1,19,0,0,0,0
614332,2016,8,26,8/26/2016,18:25:00,3,MO,29,0,0,0,0,2000,0,39.55,-94.39,39.56,-94.33,3.27,25,1,1,1,49,0,0,0,0
615811,2017,10,14,10/14/2017,16:09:00,3,MO,29,0,1,0,0,0,0,40.3586,-91.9832,40.3593,-91.9827,0.1,10,1,1,1,199,0,0,0,0
615887,2017,12,4,12/4/2017,16:54:00,3,MO,29,0,1,2,0,200000,0,39.3099,-92.493,39.3593,-92.3171,10,30,1,1,1,175,0,0,0,0
615888,2017,12,4,12/4/2017,17:13:00,3,MO,29,0,2,1,0,100000,4000,40.3779,-91.6274,40.4142,-91.4888,7.97,50,2,0,1,0,0,0,0,0
615889,2017,12,4,12/4/2017,18:18:00,3,MO,29,0,1,0,0,50000,0,38.0386,-92.4879,38.0428,-92.482,0.4,100,1,1,1,131,0,0,0,0
614659,2017,2,28,2/28/2017,18:40:00,3,MO,29,0,1,0,0,0,0,37.4409,-90.9138,37.4737,-90.846,4.36,80,1,1,1,179,0,0,0,0
614662,2017,2,28,2/28/2017,19:16:00,3,MO,29,0,0,0,0,0,0,37.5777,-90.4997,37.6015,-90.4242,4.44,50,1,1,1,123,0,0,0,0
614663,2017,2,28,2/28/2017,19:51:00,3,MO,29,0,4,12,1,14800000,0,37.7238,-90.0055,37.9503,-89.0713,53.47,1100,2,0,1,0,0,0,0,0
614820,2017,3,25,3/25/2017,17:21:00,3,MO,29,0,0,0,0,0,0,39.448,-91.6656,39.5459,-91.6658,6.76,20,1,1,1,173,0,0,0,0
614863,2017,3,29,3/29/2017,22:00:00,3,MO,29,0,1,0,0,50000,0,37.7304,-91.443,37.7596,-91.4202,2.5,200,1,1,1,65,0,0,0,0
614677,2017,3,1,3/1/2017,0:30:00,3,MO,29,0,0,0,0,25000,0,37.6839,-93.1067,37.684,-93.0879,1,100,1,1,1,59,0,0,0,0
614694,2017,3,1,3/1/2017,4:40:00,3,MO,29,0,1,0,0,400000,0,36.8203,-89.5762,36.8621,-89.3061,15.21,200,1,1,1,143,133,0,0,0
614730,2017,3,6,3/6/2017,18:30:00,3,MO,29,0,0,0,0,0,0,40.31,-95.09,40.31,-94.98,5.8,25,1,1,1,147,0,0,0,0
614734,2017,3,6,3/6/2017,19:24:00,3,MO,29,0,2,0,0,0,0,39.428,-94.5988,39.558,-94.2734,19.57,1000,1,1,1,47,49,0,0,0
614738,2017,3,6,3/6/2017,19:40:00,3,MO,29,0,1,0,0,0,0,40.3938,-93.753,40.48,-93.5923,10.34,100,1,1,1,129,0,0,0,0
614741,2017,3,6,3/6/2017,20:03:00,3,MO,29,0,0,0,0,0,0,38.9236,-94.4079,38.9285,-94.3657,2.29,25,1,1,1,95,0,0,0,0
614742,2017,3,6,3/6/2017,20:11:00,3,MO,29,0,3,12,0,0,0,38.959,-94.2394,38.9995,-93.916,17.74,400,1,1,1,95,107,0,0,0
614746,2017,3,6,3/6/2017,20:34:00,3,MO,29,0,1,0,0,0,0,39.0129,-93.8511,39.0186,-93.8194,1.75,50,1,1,1,107,0,0,0,0
614747,2017,3,6,3/6/2017,20:40:00,3,MO,29,0,0,0,0,0,0,39.3379,-93.5154,39.3681,-93.4107,5.97,100,1,1,1,33,0,0,0,0
614748,2017,3,6,3/6/2017,20:40:00,3,MO,29,0,0,0,0,0,0,38.8323,-92.9597,38.9264,-92.6586,17.45,400,1,1,1,53,0,0,0,0
614750,2017,3,6,3/6/2017,20:56:00,3,MO,29,0,1,0,0,0,0,39.4546,-93.1085,39.5582,-92.7621,19.81,100,1,1,1,41,0,0,0,0
614751,2017,3,6,3/6/2017,21:10:00,3,MO,29,0,0,0,0,0,0,38.7348,-93.5327,38.7393,-93.461,3.88,25,1,1,1,101,159,0,0,0
614752,2017,3,6,3/6/2017,21:17:00,3,MO,29,0,0,0,0,0,0,38.3256,-93.6878,38.3179,-93.5445,7.79,25,1,1,1,83,0,0,0,0
614753,2017,3,6,3/6/2017,21:40:00,3,MO,29,0,1,1,0,0,0,39.6334,-92.28,39.75,-91.9673,18.47,150,1,1,1,205,0,0,0,0
614757,2017,3,6,3/6/2017,22:00:00,3,MO,29,0,1,0,0,5000,0,37.9676,-93.5021,37.964,-93.4888,0.75,100,1,1,1,85,0,0,0,0
614762,2017,3,6,3/6/2017,22:24:00,3,MO,29,0,1,1,0,100000,0,37.9624,-92.994,37.9619,-92.9593,2,400,1,1,1,29,0,0,0,0
614763,2017,3,6,3/6/2017,22:36:00,3,MO,29,0,0,0,0,100000,0,38.2468,-92.7159,38.2461,-92.7099,0.33,50,1,1,1,141,0,0,0,0
614767,2017,3,6,3/6/2017,23:03:00,3,MO,29,0,1,0,0,0,0,38.3007,-92.0355,38.3241,-91.9048,7.26,75,1,1,1,151,0,0,0,0
614768,2017,3,6,3/6/2017,23:17:00,3,MO,29,0,1,0,0,0,0,38.7166,-91.5152,38.7802,-91.1366,20.87,150,1,1,1,139,219,0,0,0
614770,2017,3,6,3/6/2017,23:51:00,3,MO,29,0,1,3,0,0,0,38.8051,-90.9085,38.8111,-90.8505,3.15,100,1,1,1,183,0,0,0,0
614775,2017,3,7,3/7/2017,0:29:00,3,MO,29,0,0,0,0,0,0,38.3116,-90.7115,38.3182,-90.6638,2.63,80,1,1,1,99,0,0,0,0
614776,2017,3,7,3/7/2017,0:39:00,3,MO,29,0,0,0,0,0,0,38.2424,-90.5707,38.2443,-90.5497,1.14,75,1,1,1,99,0,0,0,0
614780,2017,3,9,3/9/2017,18:25:00,3,MO,29,0,2,0,0,30000,0,36.717,-90.804,36.7075,-90.6304,9.64,600,1,1,1,181,0,0,0,0
614781,2017,3,9,3/9/2017,18:32:00,3,MO,29,0,1,0,0,25000,0,36.8917,-90.5408,36.8406,-90.4453,6.35,100,1,1,1,23,0,0,0,0
614782,2017,3,9,3/9/2017,18:42:00,3,MO,29,0,0,0,0,25000,0,36.766,-93.8717,36.7661,-93.87,0.1,100,1,1,1,9,0,0,0,0
614783,2017,3,9,3/9/2017,18:50:00,3,MO,29,0,0,0,0,20000,0,36.74,-93.3,36.7398,-93.2992,0.1,75,1,1,1,213,0,0,0,0
614784,2017,3,9,3/9/2017,19:00:00,3,MO,29,0,0,0,0,0,0,36.7056,-93.7501,36.7057,-93.7471,0.1,100,1,1,1,9,0,0,0,0
